id,category,term,origin,relation,definition,example,exampleSource,otherMeanings,sourcePages,dictionaryCode
hanja-456564,한자 성어,애지중지,愛之重之,한자 성어의 표면적 뜻과 비유적 뜻,매우 사랑하고 소중히 여기는 모양.,아이를 애지중지 키우다.,표준국어대사전 용례,,3,456564
hanja-226149,한자 성어,양두구육,羊頭狗肉,한자 성어의 표면적 뜻과 비유적 뜻,"양의 머리를 걸어 놓고 개고기를 판다는 뜻으로, 겉보기만 그럴듯하게 보이고 속은 변변하지 아니함을 이르는 말.",T 씨의 마음이 말 그대로의 액면이라면 고마운 마음이라고 아니 할 수 없었다. 그렇다고 해서 양두구육이 아니냐고 따져 볼 형편도 안 되는 것이었다.,표준국어대사전 용례,,10,226149
hanja-231782,한자 성어,어로불변,魚魯不辨,한자 성어의 표면적 뜻과 비유적 뜻,"어(魚) 자와 노(魯) 자를 구별하지 못한다는 뜻으로, 아주 무식함을 비유적으로 이르는 말.",사람들은 그 상황을 ‘어로불변’이라고 평했다.,학습용 보충 문장,,1,231782
hanja-456014,한자 성어,엄이도령,掩耳盜鈴,한자 성어의 표면적 뜻과 비유적 뜻,"귀를 막고 방울을 훔친다는 뜻으로, 모든 사람이 그 잘못을 다 알고 있는데 얕은꾀를 써서 남을 속이려 함을 이르는 말. ≪여씨춘추≫ <불구론(不苟論)>의 <자지편(自知篇)>에 나오는 말이다.",사람들은 그 상황을 ‘엄이도령’이라고 평했다.,학습용 보충 문장,,"1,2",456014
hanja-230354,한자 성어,여리박빙,如履薄氷,한자 성어의 표면적 뜻과 비유적 뜻,"살얼음을 밟는 것과 같다는 뜻으로, 아슬아슬하고 위험한 일을 비유적으로 이르는 말.",사람들은 그 상황을 ‘여리박빙’이라고 평했다.,학습용 보충 문장,,10,230354
hanja-231313,한자 성어,역지사지,易地思之,한자 성어의 표면적 뜻과 비유적 뜻,처지를 바꾸어서 생각하여 봄.,사람들은 그 상황을 ‘역지사지’라고 평했다.,학습용 보충 문장,,5,231313
hanja-458106,한자 성어,연목구어,緣木求魚,한자 성어의 표면적 뜻과 비유적 뜻,"나무에 올라가서 물고기를 구한다는 뜻으로, 도저히 불가능한 일을 굳이 하려 함을 비유적으로 이르는 말.",실업자가 늘고 있는 상황에서 소비 심리가 개선되기를 바라는 것은 연목구어나 마찬가지다.,표준국어대사전 용례,,10,458106
hanja-238030,한자 성어,연하고질,煙霞痼疾,한자 성어의 표면적 뜻과 비유적 뜻,자연의 아름다운 경치를 몹시 사랑하고 즐기는 성벽(性癖).,사람들은 그 상황을 ‘연하고질’이라고 평했다.,학습용 보충 문장,,"11,12",238030
hanja-241919,한자 성어,오비이락,烏飛梨落,한자 성어의 표면적 뜻과 비유적 뜻,"까마귀 날자 배 떨어진다는 뜻으로, 아무 관계도 없이 한 일이 공교롭게도 때가 같아 억울하게 의심을 받거나 난처한 위치에 서게 됨을 이르는 말.",오비이락으로 하필 조카아이가 집을 나간 것이 어제여서 혐의를 둔 모양일세.,표준국어대사전 용례,,5,241919
hanja-242784,한자 성어,오십보백보,五十步百步,한자 성어의 표면적 뜻과 비유적 뜻,"조금 낫고 못한 정도의 차이는 있으나 본질적으로는 차이가 없음을 이르는 말. 중국 양(梁)나라 혜왕(惠王)이 정사(政事)에 관하여 맹자에게 물었을 때, 전쟁에 패하여 어떤 자는 백 보를, 또 어떤 자는 오십 보를 도망했다면, 백 보를 물러간 사람이나 오십 보를 물러간 사람이나 도망한 것에는 양자의 차이가 없다고 대답한 데서 유래한다.",49등이나 50등이나 오십보백보다.,표준국어대사전 용례,,11,242784
hanja-459299,한자 성어,오월동주,吳越同舟,한자 성어의 표면적 뜻과 비유적 뜻,"서로 적의를 품은 사람들이 한자리에 있게 된 경우나 서로 협력하여야 하는 상황을 비유적으로 이르는 말. 중국 춘추 전국 시대에, 서로 적대시하는 오나라 사람과 월나라 사람이 같은 배를 탔으나 풍랑을 만나서 서로 단합하여야 했다는 데에서 유래한다. 출전은 ≪손자(孫子)≫의 <구지편(九地篇)>이다.",사람들은 그 상황을 ‘오월동주’라고 평했다.,학습용 보충 문장,,11,459299
hanja-247049,한자 성어,와신상담,臥薪嘗膽,한자 성어의 표면적 뜻과 비유적 뜻,"불편한 섶에 몸을 눕히고 쓸개를 맛본다는 뜻으로, 원수를 갚거나 마음먹은 일을 이루기 위하여 온갖 어려움과 괴로움을 참고 견딤을 비유적으로 이르는 말. ≪사기≫의 <월세가(越世家)>와 ≪십팔사략≫ 등에 나오는 이야기로, 중국 춘추 시대 오나라의 왕 부차(夫差)가 아버지의 원수를 갚기 위하여 장작더미 위에서 잠을 자며 월나라의 왕 구천(句踐)에게 복수할 것을 맹세하였고, 그에게 패배한 월나라의 왕 구천이 쓸개를 핥으면서 복수를 다짐한 데서 유래한다.",절치부심에다 와신상담을 짬뽕해 가지고 언젠가는 내가 되로 받은 것을 상대방한테 말로 갚아 버릴 작정이지.,표준국어대사전 용례,,11,247049
hanja-464729,한자 성어,용호상박,龍虎相搏,한자 성어의 표면적 뜻과 비유적 뜻,"용과 범이 서로 싸운다는 뜻으로, 강자끼리 서로 싸움을 이르는 말.",사람들은 그 상황을 ‘용호상박’이라고 평했다.,학습용 보충 문장,,11,464729
hanja-515179,한자 성어,우공이산,愚公移山,한자 성어의 표면적 뜻과 비유적 뜻,"우공이 산을 옮긴다는 뜻으로, 어떤 일이든 끊임없이 노력하면 반드시 이루어짐을 이르는 말. 우공(愚公)이라는 노인이 집을 가로막은 산을 옮기려고 대대로 산의 흙을 파서 나르겠다고 하여 이에 감동한 하느님이 산을 옮겨 주었다는 데서 유래한다. ≪열자(列子)≫의 <탕문편(湯問篇)>에 나오는 말이다.",나는 우공이산을 좌우명 삼아 묵묵히 일한다.,표준국어대사전 용례,,11,515179
hanja-469051,한자 성어,위편삼절,韋編三絕,한자 성어의 표면적 뜻과 비유적 뜻,"공자가 주역을 즐겨 읽어 책의 가죽끈이 세 번이나 끊어졌다는 뜻으로, 책을 열심히 읽음을 이르는 말. ≪사기≫의 <공자세가(孔子世家)>에서 유래한다.",사람들은 그 상황을 ‘위편삼절’이라고 평했다.,학습용 보충 문장,,"11,12",469051
hanja-254751,한자 성어,유만부동,類萬不同,한자 성어의 표면적 뜻과 비유적 뜻,비슷한 것이 많으나 서로 같지는 아니함.,형제간이라도 유만부동이라 그는 막내를 유달리 사랑한다.,표준국어대사전 용례,정도에 넘침. 또는 분수에 맞지 아니함.,"11,12",254751
hanja-468690,한자 성어,유유상종,類類相從,한자 성어의 표면적 뜻과 비유적 뜻,같은 무리끼리 서로 사귐.,유유상종이라고 하더니 고만고만한 녀석들끼리 모였다.,표준국어대사전 용례,,5,468690
hanja-472506,한자 성어,읍참마속,泣斬馬謖,한자 성어의 표면적 뜻과 비유적 뜻,"큰 목적을 위하여 자기가 아끼는 사람을 버림을 이르는 말. ≪삼국지≫의 <마속전(馬謖傳)>에 나오는 말로, 중국 촉나라 제갈량이 군령을 어기어 가정(街亭) 싸움에서 패한 마속을 눈물을 머금고 참형에 처하였다는 데서 유래한다.",사람들은 그 상황을 ‘읍참마속’이라고 평했다.,학습용 보충 문장,,"11,12",472506
hanja-264694,한자 성어,이합집산,離合集散,한자 성어의 표면적 뜻과 비유적 뜻,헤어졌다가 만나고 모였다가 흩어짐.,제각기 제 살 구멍을 찾아 이합집산을 서두르는 거대한 개미 떼와도 같이 이리저리 쏠리고 있었다.,표준국어대사전 용례,,"11,12",264694
hanja-272636,한자 성어,일모도원,日暮途遠,한자 성어의 표면적 뜻과 비유적 뜻,"날은 저물고 갈 길은 멀다는 뜻으로, 늙고 쇠약한데 앞으로 해야 할 일은 많음을 이르는 말. ≪사기≫의 <오자서열전(伍子胥列傳)>에 나오는 말이다.","지금 삼십몇이시니 앞으로 50년은 남아 있지 않습니까. 일모도원이 아니라 해는 바야흐로 중천에 있다, 아닙니까.",표준국어대사전 용례,,"11,12",272636
hanja-271076,한자 성어,일자무식,一字無識,한자 성어의 표면적 뜻과 비유적 뜻,글자를 한 자도 모를 정도로 무식함. 또는 그런 사람.,일자무식인 백성들도 예절은 안다.,표준국어대사전 용례,어떤 분야에 대하여 아는 바가 하나도 없음을 비유적으로 이르는 말.,"1,2",271076
hanja-476094,한자 성어,일취월장,日就月將,한자 성어의 표면적 뜻과 비유적 뜻,나날이 다달이 자라거나 발전함.,기세가 일취월장으로 오르다.,표준국어대사전 용례,,"11,12",476094
hanja-473179,한자 성어,임기응변,臨機應變,한자 성어의 표면적 뜻과 비유적 뜻,그때그때 처한 사태에 맞추어 즉각 그 자리에서 결정하거나 처리함.,임기응변에 능하다.,표준국어대사전 용례,,"1,2",473179
hanja-271515,한자 성어,임시변통,臨時變通,한자 성어의 표면적 뜻과 비유적 뜻,갑자기 터진 일을 우선 간단하게 둘러맞추어 처리함.,준구가 보니 그의 눈매에 맺혀 있던 노기가 자책으로 바뀌어 그의 말이 결코 임시변통이나 궁여지책이 아님을 밝혀 주고 있었다.,표준국어대사전 용례,,"1,2",271515
hanja-473371,한자 성어,자가당착,自家撞着,한자 성어의 표면적 뜻과 비유적 뜻,같은 사람의 말이나 행동이 앞뒤가 서로 맞지 아니하고 모순됨.,자가당착에 빠지다.,표준국어대사전 용례,,12,473371
hanja-273038,한자 성어,자강불식,自強不息,한자 성어의 표면적 뜻과 비유적 뜻,스스로 힘써 몸과 마음을 가다듬어 쉬지 아니함.,자강불식의 기상.,표준국어대사전 용례,,12,273038
hanja-279492,한자 성어,자승자박,自繩自縛,한자 성어의 표면적 뜻과 비유적 뜻,"자기의 줄로 자기 몸을 옭아 묶는다는 뜻으로, 자기가 한 말과 행동에 자기 자신이 옭혀 곤란하게 됨을 비유적으로 이르는 말.",무수한 여자 가운데의 하나를 골라서 아내로 한다는 것은 스스로를 그렇게 속박하겠다고 한 것이나 다를 바가 없으니 이를테면 자승자박이다.,표준국어대사전 용례,제 마음으로 번뇌를 일으켜 괴로움을 만듦을 비유적으로 이르는 말.,12,279492
hanja-277505,한자 성어,자신지책,資身之策,한자 성어의 표면적 뜻과 비유적 뜻,자기 한 몸의 생활을 꾀하는 계책.,사람들은 그 상황을 ‘자신지책’이라고 평했다.,학습용 보충 문장,,12,277505
hanja-475111,한자 성어,적수공권,赤手空拳,한자 성어의 표면적 뜻과 비유적 뜻,"맨손과 맨주먹이라는 뜻으로, 아무것도 가진 것이 없음을 이르는 말.",그는 적수공권으로 외국에 나가 큰돈을 모았다.,표준국어대사전 용례,,12,475111
hanja-285975,한자 성어,전대미문,前代未聞,한자 성어의 표면적 뜻과 비유적 뜻,이제까지 들어 본 적이 없음.,전대미문의 대기록을 세우다.,표준국어대사전 용례,,"5,6",285975
hanja-288001,한자 성어,전도유망,前途有望,한자 성어의 표면적 뜻과 비유적 뜻,앞으로 잘될 희망이 있음.,사람들은 그 상황을 ‘전도유망’이라고 평했다.,학습용 보충 문장,,11,288001
hanja-287164,한자 성어,전무후무,前無後無,한자 성어의 표면적 뜻과 비유적 뜻,이전에도 없었고 앞으로도 없음.,그는 올림픽 5연패라는 전무후무의 대기록을 세웠다.,표준국어대사전 용례,,"5,6",287164
hanja-291593,한자 성어,전인미답,前人未踏,한자 성어의 표면적 뜻과 비유적 뜻,이제까지 그 누구도 가 보지 못함.,전인미답의 비경(祕境).,표준국어대사전 용례,이제까지 그 누구도 손을 대어 본 일이 없음.,"5,6",291593
hanja-287308,한자 성어,전전반측,輾轉反側,한자 성어의 표면적 뜻과 비유적 뜻,누워서 몸을 이리저리 뒤척이며 잠을 이루지 못함.,압송할 제 현감 자신이 탐학한 사실까지 토설해 버릴 염려도 없지 않은지라 부질없이 날밤을 새며 전전반측이었다.,표준국어대사전 용례,,11,287308
hanja-287312,한자 성어,전전불매,輾轉不寐,한자 성어의 표면적 뜻과 비유적 뜻,누워서 몸을 이리저리 뒤척이며 잠을 이루지 못함.,추야 장장 긴긴 밤을 전전불매 잠 못 들 제 상사일념 애타는 줄 그대는 아시는가.,표준국어대사전 용례,,11,287312
hanja-477563,한자 성어,절차탁마,切磋琢磨,한자 성어의 표면적 뜻과 비유적 뜻,"옥이나 돌 따위를 갈고 닦아서 빛을 낸다는 뜻으로, 부지런히 학문과 덕행을 닦음을 이르는 말. ≪시경≫의 <위풍(衛風)> <기오편(淇澳篇)>과 ≪논어≫의 <학이편(學而篇)>에 나오는 말이다.",사람들은 그 상황을 ‘절차탁마’라고 평했다.,학습용 보충 문장,,11,477563
hanja-478089,한자 성어,절체절명,絕體絕命,한자 성어의 표면적 뜻과 비유적 뜻,"몸도 목숨도 다 되었다는 뜻으로, 어찌할 수 없는 절박한 경우를 비유적으로 이르는 말.",절체절명의 위기.,표준국어대사전 용례,,11,478089
hanja-287946,한자 성어,절치부심,切齒腐心,한자 성어의 표면적 뜻과 비유적 뜻,몹시 분하여 이를 갈며 속을 썩임.,절치부심의 원한.,표준국어대사전 용례,,11,287946
hanja-288608,한자 성어,제궤의혈,堤潰蟻穴,한자 성어의 표면적 뜻과 비유적 뜻,"개미구멍으로 마침내 큰 둑이 무너진다는 뜻으로, 소홀히 한 작은 일이 큰 화를 불러옴을 이르는 말.",사람들은 그 상황을 ‘제궤의혈’이라고 평했다.,학습용 보충 문장,,4,288608
hanja-299504,한자 성어,조족지혈,鳥足之血,한자 성어의 표면적 뜻과 비유적 뜻,"새 발의 피라는 뜻으로, 매우 적은 분량을 비유적으로 이르는 말.",아군의 피해는 적군의 피해에 비하면 조족지혈에 불과했다.,표준국어대사전 용례,,11,299504
hanja-303808,한자 성어,종두득두,種豆得豆,한자 성어의 표면적 뜻과 비유적 뜻,"콩을 심으면 반드시 콩이 나온다는 뜻으로, 원인에 따라 결과가 생김을 이르는 말.",종두득두라 자네 말이 맞네.,표준국어대사전 용례,,,303808
hanja-480041,한자 성어,좌정관천,坐井觀天,한자 성어의 표면적 뜻과 비유적 뜻,"우물 속에 앉아서 하늘을 본다는 뜻으로, 사람의 견문(見聞)이 매우 좁음을 이르는 말.",사람들은 그 상황을 ‘좌정관천’이라고 평했다.,학습용 보충 문장,,6,480041
hanja-481760,한자 성어,주경야독,晝耕夜讀,한자 성어의 표면적 뜻과 비유적 뜻,"낮에는 농사짓고, 밤에는 글을 읽는다는 뜻으로, 어려운 여건 속에서도 꿋꿋이 공부함을 이르는 말.",주경야독으로 합격의 기쁨을 맛보다.,표준국어대사전 용례,,4,481760
hanja-303417,한자 성어,주마가편,走馬加鞭,한자 성어의 표면적 뜻과 비유적 뜻,"달리는 말에 채찍질한다는 뜻으로, 잘하는 사람을 더욱 장려함을 이르는 말.",사람들은 그 상황을 ‘주마가편’이라고 평했다.,학습용 보충 문장,,5,303417
hanja-480029,한자 성어,주마간산,走馬看山,한자 성어의 표면적 뜻과 비유적 뜻,"말을 타고 달리며 산천을 구경한다는 뜻으로, 자세히 살피지 아니하고 대충대충 보고 지나감을 이르는 말.",주마간산으로 구경만 하고 오면 눈만 높아졌지 별수 있어요…….,표준국어대사전 용례,,5,480029
hanja-304175,한자 성어,죽마고우,竹馬故友,한자 성어의 표면적 뜻과 비유적 뜻,"대말을 타고 놀던 벗이라는 뜻으로, 어릴 때부터 같이 놀며 자란 벗.",그들은 한 잔 술을 사이에 두고 마치 죽마고우처럼 흉금을 터놓고 이야기하거나 자기 생애를 송두리째 고백하고 있는 것이다.,표준국어대사전 용례,,6,304175
hanja-307181,한자 성어,지기지우,知己之友,한자 성어의 표면적 뜻과 비유적 뜻,자기의 속마음을 참되게 알아주는 친구.,지기지우를 사귀다.,표준국어대사전 용례,,"5,6",307181
hanja-487024,한자 성어,지록위마,指鹿爲馬,한자 성어의 표면적 뜻과 비유적 뜻,윗사람을 농락하여 권세를 마음대로 함을 이르는 말. 중국 진(秦)나라의 조고(趙高)가 자신의 권세를 시험하여 보고자 황제 호해(胡亥)에게 사슴을 가리키며 말이라고 한 데서 유래한다.,사람들은 그 상황을 ‘지록위마’라고 평했다.,학습용 보충 문장,모순된 것을 끝까지 우겨서 남을 속이려는 짓을 비유적으로 이르는 말.,"11,12",487024
hanja-323300,한자 성어,천석고황,泉石膏肓,한자 성어의 표면적 뜻과 비유적 뜻,자연의 아름다운 경치를 몹시 사랑하고 즐기는 성벽(性癖).,사람들은 그 상황을 ‘천석고황’이라고 평했다.,학습용 보충 문장,,"11,12",323300
hanja-487732,한자 성어,천의무봉,天衣無縫,한자 성어의 표면적 뜻과 비유적 뜻,"천사의 옷은 꿰맨 흔적이 없다는 뜻으로, 일부러 꾸민 데 없이 자연스럽고 아름다우면서 완전함을 이르는 말. ≪태평광기≫의 곽한(郭翰)의 이야기에 나오는 말로, 주로 시가(詩歌)나 문장에 대하여 이르는 말이다.",아무리 뛰어난 작가의 시라 하여도 모두 천의무봉의 비단결만은 아니다.,표준국어대사전 용례,완전무결하여 흠이 없음을 이르는 말. | 세상사에 물들지 아니한 어린이와 같은 순진함을 이르는 말.,"11,12",487732
hanja-326645,한자 성어,천재일우,千載一遇,한자 성어의 표면적 뜻과 비유적 뜻,"천 년 동안 단 한 번 만난다는 뜻으로, 좀처럼 만나기 어려운 좋은 기회를 이르는 말.",천재일우의 시기를 맞이하다.,표준국어대사전 용례,,"11,12",326645
hanja-326131,한자 성어,철중쟁쟁,鐵中錚錚,한자 성어의 표면적 뜻과 비유적 뜻,"여러 쇠붙이 가운데서도 유난히 맑게 쟁그랑거리는 소리가 난다는 뜻으로, 같은 무리 가운데서도 가장 뛰어남. 또는 그런 사람을 이르는 말.",사람들은 그 상황을 ‘철중쟁쟁’이라고 평했다.,학습용 보충 문장,,"3,4",326131
hanja-488401,한자 성어,청출어람,靑出於藍,한자 성어의 표면적 뜻과 비유적 뜻,"쪽에서 뽑아낸 푸른 물감이 쪽보다 더 푸르다는 뜻으로, 제자나 후배가 스승이나 선배보다 나음을 비유적으로 이르는 말. ≪순자(荀子)≫의 <권학편(勸學篇)>에 나오는 말이다.",함천의 거문고는 조부의 계적(繼績)으로 청출어람이란 정평이 있었고….,표준국어대사전 용례,,6,488401
hanja-327689,한자 성어,촌철살인,寸鐵殺人,한자 성어의 표면적 뜻과 비유적 뜻,"한 치의 쇠붙이로도 사람을 죽일 수 있다는 뜻으로, 간단한 말로도 남을 감동하게 하거나 남의 약점을 찌를 수 있음을 이르는 말.",사람들은 그 상황을 ‘촌철살인’이라고 평했다.,학습용 보충 문장,,12,327689
hanja-334964,한자 성어,침소봉대,針小棒大,한자 성어의 표면적 뜻과 비유적 뜻,작은 일을 크게 불리어 떠벌림.,세상에서 침소봉대로 전하는 말을 들으시고 이제 실물로 보시니 낙심되실 줄 아오.,표준국어대사전 용례,,12,334964
hanja-362087,한자 성어,포복절도,抱腹絕倒,한자 성어의 표면적 뜻과 비유적 뜻,배를 그러안고 넘어질 정도로 몹시 웃음.,사람들은 그 상황을 ‘포복절도’라고 평했다.,학습용 보충 문장,,12,362087
hanja-503080,한자 성어,풍비박산,風飛雹散,한자 성어의 표면적 뜻과 비유적 뜻,사방으로 날아 흩어짐.,사업의 실패로 풍비박산이 된 집안을 수습하다.,표준국어대사전 용례,,12,503080
hanja-503694,한자 성어,풍수지탄,風樹之歎/風樹之嘆,한자 성어의 표면적 뜻과 비유적 뜻,효도를 다하지 못한 채 어버이를 여읜 자식의 슬픔을 이르는 말.,사람들은 그 상황을 ‘풍수지탄’이라고 평했다.,학습용 보충 문장,,3,503694
hanja-363618,한자 성어,풍전등화,風前燈火,한자 성어의 표면적 뜻과 비유적 뜻,"바람 앞의 등불이라는 뜻으로, 사물이 매우 위태로운 처지에 놓여 있음을 비유적으로 이르는 말.",풍전등화와 같은 나라의 운명.,표준국어대사전 용례,사물이 덧없음을 비유적으로 이르는 말.,12,363618
hanja-355771,한자 성어,하석상대,下石上臺,한자 성어의 표면적 뜻과 비유적 뜻,"아랫돌 빼서 윗돌 괴고 윗돌 빼서 아랫돌 괸다는 뜻으로, 임시변통으로 이리저리 둘러맞춤을 이르는 말.",사람들은 그 상황을 ‘하석상대’라고 평했다.,학습용 보충 문장,,"1,2",355771
hanja-360839,한자 성어,학수고대,鶴首苦待,한자 성어의 표면적 뜻과 비유적 뜻,학의 목처럼 목을 길게 빼고 간절히 기다림.,"갑해 형제는 기름진 국에 배불리 밥을 먹을 수 있고, 용돈까지 얻을 수 있는 장날을 늘 학수고대 기다리곤 했었다.",표준국어대사전 용례,,13,360839
hanja-370395,한자 성어,허허실실,虛虛實實,한자 성어의 표면적 뜻과 비유적 뜻,허를 찌르고 실을 꾀하는 계책.,"서양 등 외세에 대항하여 우리를 지키자는 정신도 그렇거니와, 경세의 허허실실까지를 다 꿰뚫어 보고 방책을 생각했던 것 같소.",표준국어대사전 용례,,13,370395
hanja-368912,한자 성어,혈혈단신,孑孑單身,한자 성어의 표면적 뜻과 비유적 뜻,의지할 곳이 없는 외로운 홀몸.,이듬해 봄 첫아이를 보았다. 아들이었다. 반백 년을 혈혈단신으로 견뎌 온 처지에 얻은 혈육이니 세상에 둘도 없는 귀둥이일 수밖에.,표준국어대사전 용례,,13,368912
hanja-505782,한자 성어,형설지공,螢雪之功,한자 성어의 표면적 뜻과 비유적 뜻,"반딧불ㆍ눈과 함께 하는 노력이라는 뜻으로, 고생을 하면서 부지런하고 꾸준하게 공부하는 자세를 이르는 말. 중국≪진서(晉書)≫의 <차윤전(車胤傳)>ㆍ<손강전(孫康傳)>에 나오는 말로, 진나라 차윤(車胤)이 반딧불을 모아 그 불빛으로 글을 읽고, 손강(孫康)이 가난하여 겨울밤에는 눈빛에 비추어 글을 읽었다는 고사에서 유래한다.",그는 형설지공으로 공부에 매진하였다.,표준국어대사전 용례,,4,505782
hanja-375451,한자 성어,호가호위,狐假虎威,한자 성어의 표면적 뜻과 비유적 뜻,남의 권세를 빌려 위세를 부림. ≪전국책≫의 <초책(楚策)>에 나오는 말로 여우가 호랑이의 위세를 빌려 호기를 부린다는 데에서 유래한다.,사람들은 그 상황을 ‘호가호위’라고 평했다.,학습용 보충 문장,,13,375451
hanja-501810,한자 성어,호구지책,糊口之策,한자 성어의 표면적 뜻과 비유적 뜻,가난한 살림에서 그저 겨우 먹고살아 가는 방책.,호구지책을 마련하다.,표준국어대사전 용례,,13,501810
hanja-502209,한자 성어,혼정신성,昏定晨省,한자 성어의 표면적 뜻과 비유적 뜻,"밤에는 부모의 잠자리를 보아 드리고 이른 아침에는 부모의 밤새 안부를 묻는다는 뜻으로, 부모를 잘 섬기고 효성을 다함을 이르는 말.",노인네가 어려지셔서 자주 남산 밑 첩며느리에게 가 머무시옵는데 혼정신성이 깍듯하고….,표준국어대사전 용례,,3,502209
hanja-374772,한자 성어,화룡점정,畫龍點睛,한자 성어의 표면적 뜻과 비유적 뜻,무슨 일을 하는 데에 가장 중요한 부분을 완성함을 비유적으로 이르는 말. 용을 그리고 난 후에 마지막으로 눈동자를 그려 넣었더니 그 용이 실제 용이 되어 홀연히 구름을 타고 하늘로 날아 올라갔다는 고사에서 유래한다.,사람들은 그 상황을 ‘화룡점정’이라고 평했다.,학습용 보충 문장,,13,374772
hanja-376760,한자 성어,화중지병,畫中之餠,한자 성어의 표면적 뜻과 비유적 뜻,그림의 떡.,또 설사 그 사람도 너를 그렇게 생각한다기로 오늘날 우리 처지로서는 화중지병이지 무슨 소용 있겠니.,표준국어대사전 용례,,13,376760
hanja-373575,한자 성어,화촉동방,華燭洞房,한자 성어의 표면적 뜻과 비유적 뜻,첫날밤에 신랑 신부가 자는 방.,화촉동방에 불이 꺼지자 방 안을 훔쳐보던 사람들은 뿔뿔이 흩어졌다.,표준국어대사전 용례,,13,373575
hanja-505070,한자 성어,환골탈태,換骨奪胎,한자 성어의 표면적 뜻과 비유적 뜻,"뼈대를 바꾸어 끼고 태를 바꾸어 쓴다는 뜻으로, 고인의 시문의 형식을 바꾸어서 그 짜임새와 수법이 먼저 것보다 잘되게 함을 이르는 말. 중국 남송의 승려 혜홍(惠洪)의 <냉재야화(冷齋夜話)>에 나오는 말이다.",사람들은 그 상황을 ‘환골탈태’라고 평했다.,학습용 보충 문장,사람이 보다 나은 방향으로 변하여 전혀 딴사람처럼 됨.,13,505070
hanja-385110,한자 성어,후안무치,厚顔無恥,한자 성어의 표면적 뜻과 비유적 뜻,뻔뻔스러워 부끄러움이 없음.,후안무치로밖에 달리 말할 수 없는 일 아니겠습니까. 명색이 사대부 집 규수가 하인 놈하고 혼인이라뇨?,표준국어대사전 용례,,13,385110
hanja-508310,한자 성어,흥진비래,興盡悲來,한자 성어의 표면적 뜻과 비유적 뜻,"즐거운 일이 다하면 슬픈 일이 닥쳐온다는 뜻으로, 세상일은 순환되는 것임을 이르는 말.",사람들은 그 상황을 ‘흥진비래’라고 평했다.,학습용 보충 문장,,13,508310
idiom-525133,관용구,가슴이 뜨끔하다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,자극을 받아 마음이 깜짝 놀라거나 양심의 가책을 받다.,가슴이 뜨끔했지만 그는 아무렇지 않은 척 행동했다.,표준국어대사전 용례,,29,525133
idiom-519264,관용구,간(이) 뒤집히다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,까닭 없이 웃음을 나무라는 말.,"이 사람이 간이 뒤집혔나, 웃긴 왜 웃어?",표준국어대사전 용례,,29,519264
idiom-525412,관용구,경종을 울리다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,잘못이나 위험을 미리 경계하여 주의를 환기시키다.,두 번 다시 이런 일이 안 생기도록 경종을 울리는 뜻에서라도 꼭 밝혀 두어야 합니다.,표준국어대사전 용례,,20,525412
idiom-519644,관용구,고택골(로) 가다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,‘죽다01’를 속되게 이르는 말.,나한테 한 대 맞으면 고택골로 가니까 조심하라고 해.,표준국어대사전 용례,,20,519644
idiom-525486,관용구,골로 가다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,‘죽다01’를 속되게 이르는 말.,그 병이 의원 힘으로 고칠 수 있는 병인감요. 한번 걸렸다 하면 골로 가는 거지요.,표준국어대사전 용례,,20,525486
idiom-525501,관용구,공기가 팽팽하다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,분위기가 몹시 긴장되어 있다.,그는 그 일을 설명하며 ‘공기가 팽팽하다’라는 관용 표현을 썼다.,학습용 보충 문장,,20,525501
idiom-525479,관용구,구색(을) 맞추다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,여러 가지가 고루 갖추어지게 하다.,구색을 맞추어 밥상을 차리다.,표준국어대사전 용례,,20,525479
idiom-525562,관용구,국수(를) 먹다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,"결혼식 피로연에서 흔히 국수를 대접하는 데서, 결혼식을 올리는 일을 비유적으로 이르는 말.",언제 국수 먹게 해 줄래?,표준국어대사전 용례,,20,525562
idiom-519891,관용구,굴레 벗은 말[망아지/송아지],,구성 단어의 직접적 뜻과 관용적 뜻의 관계,거칠게 행동하는 사람을 이르는 말.,그는 외아들이라고 귀하게 자라서인지 굴레 벗은 말같이 버릇이 없다.,표준국어대사전 용례,구속이나 통제에서 벗어나 몸이 자유로움을 이르는 말.,25,519891
idiom-525534,관용구,귀(가) 질기다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,둔하여 남의 말을 잘 이해하지 못하다.,워낙 귀가 질긴 친구라 알아듣지 못할 거다.,표준국어대사전 용례,말을 싹싹하게 잘 듣지 않고 끈덕지다.,28,525534
idiom-525544,관용구,귀가 열리다,,구성 단어의 직접적 뜻과 관용적 뜻의 관계,세상 물정을 알게 되다.,웬만큼 귀가 열린 사람이라면 이런 일에 누가 시비를 걸겠소.,표준국어대사전 용례,,"27,28",525544
